@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
2.737,-1.6963,?,?,?,?,2.0244,11.8,?,192.92,?,?,?,0.122711,?,'yes','359530',0.838780256686732,0.863423150032759,0.152549694525078,0.230039921589196,0.419399253325537,0.803583225468174,0.0241284060757607,0.683520114514977,0.085149756167084,0.0962425579782575,0.82142549031414,0.236245806328952,0.182485690107569,0.0569699320476502,0.180783217074350,0.63014554628171,0.0773940065409988,0.553229657467455,0.0662909657694399,0.32531021325849,0.286600739927962,0.81859244289808,0.178787313168868,0.636141604045406,0.928235479164869,0.56660683802329,0.430740477051586,0.701535733649507,0.499693303136155,0.356021197047085,0.99291925271973,0.0221725089941174,0.568174715619534,0.531959047541022,0.92525666882284,0.698582358658314,0.546290286816657,0.275774826994166,0.555121385958046,0.208538114558905,0.665981504367664,0.796072959667072,0.553343562642112,0.516655262326822,0.609946785960346,0.57646126113832,0.848927786108106,0.949886462651193,0.99092088243924,0.620067672105506,0.395356394117698,0.927844064775854,0.0976769593544304,0.48643741151318,0.890920476987958,0.427479861536995,0.094167981063947,0.854186561191455,0.803473151521757,0.933148260693997,0.867446025600657,0.602914577582851,0.84996866574511,0.441131407395005
1.8,-0.9885,?,?,6.5142e-07,2.37e-05,2.1617,30.1,?,7.5,8.22,161,0.512,0.116582,'yes','yes','217805',0.278430637205020,0.111196896061301,0.082599668065086,0.341105396859348,0.122229819418862,0.759314191527665,0.00138478656299412,0.860267124138772,0.690591644495726,0.336472796741873,0.919042886933312,0.758238554699346,0.660852275090292,0.68125222553499,0.7842058876995,0.969912057043985,0.918273020535707,0.807474683970213,0.685021240031347,0.532038962235674,0.713535867165774,0.603051719721407,0.624471409944817,0.360819029156119,0.282223452581093,0.221705529373139,0.098735943902284,0.337506152922288,0.0867661847732961,0.785430198302492,0.0484486622735858,0.709487356711179,0.812275477452204,0.838936952408403,0.674938587471843,0.536586163565516,0.853133008116856,0.740900019183755,0.26706942403689,0.290631622541696,0.661681866040453,0.229248911142349,0.94296423275955,0.168631333624944,0.502887272974476,0.294239766662940,0.308051064843312,0.814223226392642,0.244457469321787,0.00115391775034368,0.414606838254258,0.00698449648916721,0.329300670186058,0.821254898328334,0.154922854155302,0.628935110522434,0.930824373150244,0.738014554372057,0.00481135887093842,0.28019932936877,0.433902804041281,0.920285243075341,0.0757075459696352,0.268846963532269
3.425,-0.6565,?,?,?,?,2.0564,20.1,?,75.14,8.58,380,4.096,0.201207,'yes','yes','217704',0.730018437141553,0.140426413388923,0.258624959737062,0.0909822317771614,0.658409487921745,0.872597550740466,0.405409665778279,0.624623845331371,0.648208855185658,0.709452201146632,0.99353215075098,0.0187065319623798,0.987459192518145,0.201031584059820,0.128102036658674,0.325900266412646,0.55392848700285,0.223662535659969,0.422062738332897,0.122820247430354,0.618869750760496,0.220941653009504,0.460980207892135,0.805202052230015,0.598312053829432,0.366860059788451,0.725151499034837,0.70217140042223,0.534319993574172,0.75507109076716,0.705045962240547,0.671260990900919,0.244641862809658,0.734307380393147,0.316122980089858,0.761101034004241,0.944171139737591,0.212879997445270,0.110838100081310,0.74533106898889,0.478131781332195,0.790593965444714,0.418610698543489,0.724203787045553,0.476820710813627,0.883296658750623,0.842271459056064,0.605165316490456,0.811885360628366,0.556764317909256,0.81739740842022,0.187398925889283,0.498411277774721,0.141505979700014,0.311054927296937,0.57884005154483,0.217138503910974,0.498885677894577,0.689376546768472,0.318494007224217,0.582366255810484,0.639914425555617,0.52116756234318,0.038639600854367
2.4266,?,-2.3527,29.1842,2.6894e-06,4.512e-05,2.0252,27.5,?,361.92,7.4,215,1.024,0.0703095,'yes','yes','305288',0.407870359020308,0.233072512084618,0.861171659315005,0.440294238971546,0.370921763125807,0.86035903566517,0.546335270628333,0.403933366993442,0.186823606491089,0.0124783890787512,0.605292418273166,0.43005010811612,0.143616727553308,0.211365161929280,0.332161572761834,0.00116095808334649,0.712080725934356,0.144776585744694,0.999246572842821,0.74257404753007,0.206846859073266,0.635160628706217,0.129669506801292,0.332066257949919,0.671825762838125,0.869290035683662,0.510517723159865,0.651042352896184,0.719488793518394,0.854743675561622,0.880643135868013,0.239933564327657,0.716027528280392,0.0181958556640893,0.527159538585693,0.153529204195365,0.127046571346000,0.559368759160861,0.299956177826971,0.704540985869244,0.591197506058961,0.499687856528908,0.876707625109702,0.597430302761495,0.546127100707963,0.822666422696784,0.0837024999782443,0.503701053094119,0.46766928373836,0.818139131180942,0.0307873676065356,0.00380773097276688,0.167166381375864,0.358625509543344,0.649885117076337,0.325281947618350,0.95857559517026,0.516179779777303,0.145834602648392,0.907287576934323,0.464160577161238,0.779721014900133,0.948248439235613,0.773602774599567
0.383,-1.1211,?,92.0247,5.2607e-07,?,?,13.8,?,2.2,8.54,201,1.024,0.0386268,'yes','yes','299787',0.490117875859141,0.811312843114138,0.426242194138467,0.984777245670557,0.293048613471910,0.128183245426044,0.332853691652417,0.433025798061863,0.324338126927614,0.870204911800101,0.919594189152122,0.391723378794268,0.277479032985866,0.278551068389788,0.142893891781569,0.792889664880931,0.171420061495155,0.51682864758186,0.614639616571367,0.780665348982438,0.541653622407466,0.470945477252826,0.603140654042363,0.0310897445306182,0.0797334054950625,0.507824169937521,0.405278660589829,0.232692284276709,0.155473158461973,0.921393128111959,0.533014935441315,0.0413583281915635,0.332906924886629,0.644128195941448,0.674589493311942,0.705231666332111,0.437470098724589,0.0116992851253599,0.741091532632709,0.52134742308408,0.886309874476865,0.528208870673552,0.686763301957399,0.169944331282750,0.738127539865673,0.740972732426599,0.188483398873359,0.28787722135894,0.945838726358488,0.0205778919626027,0.683675111504272,0.353043689159676,0.592256631469354,0.593013848178089,0.966553573030978,0.667333405930549,0.425525907427073,0.435688870726153,0.235274244099855,0.705445712199435,0.352448800113052,0.89785587694496,0.0435788377653807,0.99467262881808
0.617,-1.5818,?,117.696,1.7059e-05,?,?,24.9,?,254.74,14.22,1928,64,0.189871,'no','no','282066',0.902715617790818,0.96999182458967,0.231056032003835,0.055435512913391,0.963664161972702,0.141060896916315,0.489937056321651,0.86980042164214,0.806694123661146,0.765490508172661,0.732710855314508,0.620246180100366,0.701892908662558,0.789154773810878,0.552383766043931,0.102755677653477,0.284484070725739,0.677869072183967,0.856549185235053,0.788116495357826,0.247219081502408,0.395264488412067,0.721974415006116,0.40223823627457,0.607677692780271,0.456491859862581,0.21289470535703,0.900290734600276,0.0928338908124715,0.524787398753688,0.696765040047467,0.119396197842434,0.325257383752614,0.154183482751250,0.217552814166993,0.540377784054726,0.499094169819728,0.414431404788047,0.599279430927709,0.223335976013914,0.271369132446125,0.83149392507039,0.272317295661196,0.866956418612972,0.568349689478055,0.30843639629893,0.282596766017377,0.561314032413065,0.38689644751139,0.276677731890231,0.969569208100438,0.26013943227008,0.0273645545821637,0.863977653207257,0.92120693787001,0.62437253864482,0.696549045853317,0.968808631412685,0.65557527798228,0.272643474629149,0.603746586712077,0.590716245351359,0.882579426281154,0.5803563517984
2.198,-0.992,?,?,2.6587e-06,3.18e-05,2.1811,60,?,4.56,22.78,1485,1.024,0.0602667,'yes','yes','156467',0.157604695763439,0.407606509979814,0.633726506261155,0.544970005517825,0.0739883780479431,0.206321162637323,0.789973720908165,0.361362433293834,0.267016020370647,0.738051210530102,0.000397807685658336,0.372182882390916,0.676599162165076,0.273989040637389,0.712534868856892,0.313908167649060,0.238744468661025,0.534246663097292,0.677698965650052,0.226899807108566,0.079066994599998,0.129648489179090,0.456781981745735,0.851811947766691,0.9855865330901,0.486978498287499,0.42310293763876,0.760700354818255,0.252236110856757,0.0555836977437139,0.102119351970032,0.829103380907327,0.732143412111327,0.348212144570425,0.0115677062422037,0.0042593025136739,0.706676515052095,0.855619862908497,0.0546837584115565,0.261809926712885,0.953094265423715,0.683910884195939,0.587181909009814,0.940452083013952,0.690928963944316,0.232012107968330,0.735336933750659,0.981300924904644,0.271957880817354,0.124885827768594,0.304963600123301,0.658314280211926,0.494699830422178,0.268690241267905,0.105550750158727,0.564914176939055,0.773567594587803,0.0203158019576222,0.343099978985265,0.656344728544354,0.413003318011761,0.409302450483665,0.755681227659807,0.213564786361530
1.23,-1.7095,?,58.1324,9.6733e-07,?,1.7887,17.2,-0.032,30.25,9.84,288,1.024,0.139003,'yes','yes','316204',0.493884457042441,0.391895829699934,0.0570936661679298,0.95843360107392,0.710688511142507,0.277534887893125,0.711560971103609,0.379762763157487,0.71486125770025,0.453427213011310,0.75554704782553,0.0718948820140213,0.492565165273845,0.568823892856017,0.309400982223451,0.602132617263123,0.00472451653331518,0.855160329025239,0.414331818232313,0.0068225699942559,0.77161148772575,0.949918487342075,0.951406043488532,0.720896410755813,0.414151029894128,0.70588006451726,0.211982973618433,0.667067343136296,0.77179449563846,0.0353492507711053,0.189680188661441,0.928451994433999,0.114429280627519,0.136729919584468,0.993793158093467,0.697732743108645,0.829601448727772,0.730891513638198,0.758440133184195,0.220290867146105,0.154407088179141,0.401567922439426,0.775098839309067,0.740386051824316,0.859601069940254,0.460871450603008,0.93324939510785,0.415517568588257,0.456232138210908,0.166300585027784,0.538388858549297,0.758892066311091,0.599191692192107,0.102215684251860,0.171541251707822,0.781021769158542,0.590445915237069,0.169486569007859,0.359672976890579,0.404443153413013,0.384772275108844,0.707214864902198,0.665487876394764,0.715628657955676
1.261,-0.957,?,588.845,0.00011459,2.269e-05,2.122,330.4,0.118,74.9,15.62,384,1.024,0.0309487,'yes','yes','232683',0.508929252624512,0.643187835114077,0.609639468602836,0.99836437171325,0.117011766415089,0.698621645569801,0.553168583661318,0.0116387919988483,0.0813465097453445,0.666677023749799,0.484198268502951,0.97904647095129,0.327092909952626,0.700647536898032,0.888047144981101,0.541486368747428,0.649090965744108,0.820592985255644,0.700044107390568,0.40421357168816,0.819639869732782,0.210596131626517,0.0731009317096323,0.85213967319578,0.878911149222404,0.32822465733625,0.337158934213221,0.0416594035923481,0.823153088102117,0.598004902945831,0.910204059444368,0.498906993772835,0.12625517626293,0.740619604010135,0.157109850551933,0.510726880514994,0.881438834825531,0.575335718225688,0.644324937136844,0.888655942166224,0.747370233759284,0.204881707672030,0.133078113431111,0.936354104429483,0.337306789355353,0.983662185491994,0.137776674702764,0.734302120516077,0.388538112398237,0.859246851876378,0.743082325672731,0.849391972413287,0.202374771703035,0.266861992189661,0.512243031524122,0.246505195740610,0.741097733844072,0.826256323140115,0.399912022519857,0.915521155111492,0.0532654812559485,0.857254676055163,0.543989377329126,0.520206407178193
2.374,-1.6678,?,65.0574,2.7841e-06,5.422e-05,1.8992,22.8,0.193,103.97,8.01,259,2.048,0.197561,'yes','yes','323898',0.220136616611853,0.216236178064719,0.739715117262676,0.0985737356822938,0.249382417649031,0.453008488286287,0.606654797913507,0.258306684438139,0.700749291107059,0.428134521469474,0.482404066016898,0.126606198493391,0.951931197894737,0.641061539296061,0.956459470558912,0.309185932390392,0.75926967523992,0.524585938779637,0.0315101095475256,0.00952845741994679,0.656290871789679,0.238754028687254,0.130901186494157,0.0252801158931106,0.70913715637289,0.608117670752108,0.563787437742576,0.563509964151308,0.311105597298592,0.908939286833629,0.277551736682653,0.82490907725878,0.102166671305895,0.635763477534056,0.530629542423412,0.946780001278967,0.241398870013654,0.0558804604224861,0.939515130594373,0.172308655688539,0.0283748959191144,0.0120358753483742,0.688095469493419,0.93464890634641,0.180347844958305,0.695468158693984,0.629722150973976,0.36285364208743,0.732034850632772,0.599937088787556,0.388200862566009,0.230893847299740,0.468587617622688,0.607570145046338,0.809257487067953,0.227642571553588,0.731670554727316,0.169655186124146,0.93452536338009,0.894313506782055,0.110956629738212,0.86479365453124,0.282548603368923,0.0523527895566076
2.692,?,-2.268,26.845,1.103e-06,?,1.9224,15.9,?,187.18,9.48,455,4.096,0.151807,'yes','yes','295670',0.823418635409325,0.934055644320324,0.243756233481690,0.495663573266938,0.942549072438851,0.49834488844499,0.636080240365118,0.15223349025473,0.34295529127121,0.998620602767915,0.431687293108553,0.0270366589538753,0.49486150755547,0.732103451620787,0.0704500712454319,0.118132711388171,0.664607366081327,0.634207065450028,0.169072740478441,0.032734569394961,0.69659614469856,0.869551943382248,0.344183692941442,0.703142034821212,0.519832216436043,0.644597733858973,0.569333147024736,0.533790763933212,0.697758841793984,0.566251899814233,0.503753286786377,0.115756423678249,0.262781352736056,0.859675959683955,0.424976718612015,0.492340605938807,0.265050989575684,0.930181320058182,0.684295109473169,0.763244832633063,0.67627529730089,0.57091705664061,0.17244445765391,0.075236669043079,0.817844856064767,0.634940268006176,0.625910359900445,0.500043511157855,0.0782738260459155,0.803177546011284,0.891216727439314,0.439657295122743,0.532523846020922,0.115294647868723,0.676616966258734,0.626426296541467,0.77671749331057,0.671251776628196,0.543895233189687,0.620932316873223,0.506421582307667,0.194259855663404,0.00333547894842923,0.40526342112571
3.3,-1.7938,?,56.5312,8.9016e-07,?,1.9826,37.5,-0.011,6.54,8.2,231,1.024,0.110285,'yes','no','232339',0.292699363781139,0.728876121342182,0.0752631283830851,0.0382445664145052,0.452807090943679,0.544637965038419,0.150986907072365,0.157174063846469,0.6206984447781,0.862350749550387,0.902603801339865,0.786922036670148,0.204368860926479,0.736574567854404,0.212605853797868,0.179616772569716,0.583473361097276,0.356678304960951,0.302335530752316,0.167972294148058,0.476581444730982,0.742013545241207,0.627501105191186,0.334616419160739,0.291665110504255,0.187892971560359,0.920298056676984,0.570193449733779,0.162382973823696,0.00606110971421003,0.874367476906627,0.684546998236328,0.175749437650666,0.154685308923945,0.724200288765132,0.174534717574716,0.702222228283063,0.8069741318468,0.0096442752983421,0.281117636943236,0.66725529031828,0.0783481493126601,0.456431720405817,0.282608414301649,0.0799950873479247,0.330073682591319,0.305678579024971,0.410274149850011,0.032497925683856,0.123913915362209,0.184687367407605,0.228400351479650,0.0951804392971098,0.859683038899675,0.528734737541527,0.349901016801596,0.0846317762043327,0.97951109125279,0.539845260325819,0.92897689063102,0.306482774205506,0.447319668717682,0.692571155494079,0.454016298288479
0.703,-0.9957,?,?,1.8806e-06,3.161e-05,2.1399,34.2,?,171.04,8.68,162,0.512,0.143441,'yes','yes','228006',0.436174734029919,0.0709053254686296,0.0096149097662419,0.796408331254497,0.959179708734155,0.742647927254438,0.814324289793149,0.719222230371088,0.812802070751786,0.348627635743469,0.554285573074594,0.354280545143411,0.43631017813459,0.877476691268384,0.362060030223802,0.856674537993968,0.755786950467154,0.516070695593953,0.309101419523358,0.321476372890174,0.858107853448018,0.817240721080452,0.194989220006391,0.310081372736022,0.818427221151069,0.843501111725345,0.187577775446698,0.66750109847635,0.896700338926166,0.729553038720042,0.181442693108693,0.29068612260744,0.5777623266913,0.413447929779068,0.193063234677538,0.433895429363474,0.0221113446168602,0.78639221843332,0.373312523122877,0.605723180575296,0.793788786744699,0.0705147283151746,0.94613201287575,0.420156305888668,0.176456036278978,0.477251222822815,0.483444009441882,0.755403118440881,0.240295272553340,0.212204131064937,0.102453145664185,0.872502176789567,0.739147691987455,0.187048369087279,0.945175179978833,0.625997225288302,0.894550556549802,0.611639497336,0.469711479963735,0.40723751229234,0.457923218375072,0.132767602568492,0.57915144530125,0.423707900103182
2.69,-1.2209,?,?,2.8691e-06,?,2.2763,70,?,59.5,10.63,213,0.512,0.0854879,'yes','yes','313087',0.0259377467446029,0.910473563941196,0.518387776101008,0.096848817775026,0.318072457564995,0.393650576705113,0.431610162369907,0.513068389613181,0.806751606054604,0.866737716598436,0.919488756684586,0.661323099164292,0.298599732108414,0.701990333152935,0.537375623825938,0.0230601958464831,0.699634853983298,0.662405450362712,0.593490799656138,0.360242605209351,0.201110695255920,0.275519239250571,0.794734428403899,0.0766379793640226,0.48741885018535,0.0919413790106773,0.916841939790174,0.606904631247744,0.616714249132201,0.755386300617829,0.608514256076887,0.617819666163996,0.984362088143826,0.21388354501687,0.348839244572446,0.90518683870323,0.885394977871329,0.164396741427481,0.0904829385690391,0.597591375932097,0.31625827611424,0.764198765158653,0.898543062619865,0.355493583716452,0.475479186978191,0.917502849595621,0.739024584880099,0.141496710944921,0.839197193738073,0.432713937014341,0.548310256563127,0.185971484752372,0.711666480172426,0.495711511932313,0.751777683850378,0.857529478613287,0.854458542075008,0.457388752605766,0.425641479901969,0.948591037420556,0.104477160843089,0.213293335167691,0.887397664831951,0.673130871728063
6.29,-1.1718,?,322.601,1.2227e-05,0.0001329,1.8576,38.4,?,197.2,13.26,2820,64,0.148584,'no','no','153514',0.135706358356401,0.239080983214080,0.755082975141704,0.0968834043014795,0.105251368135214,0.205500067910179,0.355438701342791,0.269004832720384,0.423225193051621,0.389192219125107,0.700681938324124,0.988234602147713,0.154945334885269,0.291358663700521,0.322891117539257,0.892411734210327,0.0121824569068849,0.417269214289263,0.932005234993994,0.622473997762427,0.0433390401303768,0.144890216644853,0.500973718939349,0.892719436436892,0.315143412444741,0.568426851881668,0.203861752757803,0.0440442485269159,0.431941980496049,0.231225821888074,0.33909854805097,0.664242607541382,0.126273540081456,0.652543275384232,0.938580391928554,0.949636019999161,0.291534030344337,0.0615892836358398,0.20323057891801,0.352034156909212,0.902419797610492,0.841756705660373,0.605649127624929,0.836588147096336,0.769949564011768,0.945498183369637,0.0145851455163211,0.711503100581467,0.550038331886753,0.137305884156376,0.419941277941689,0.713748411042616,0.742217623395845,0.377595138037577,0.857204483589157,0.292269282275811,0.362503648269922,0.442213799105957,0.300847729668021,0.206093473592773,0.231745297554880,0.341827161144465,0.623155262088403,0.491819697665051
